"logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","gene","direction"
2.84208672641309,2.61999993566799,3.06417351715819,5.17423278428086,26.9007028363628,6.63925432565667e-16,9.31354596803117e-12,21.9872646390969,"ECI2","Up"
2.41372145134984,2.09116867745972,2.73627422523997,6.50354393400189,15.7302417859762,6.57191514372811e-12,4.60954128181089e-08,16.1499685775024,"MPIG6B","Up"
1.53405113310559,1.30616398552581,1.76193828068537,6.41455969412645,14.1504102911417,3.80845348859195e-11,1.7808328512656e-07,14.7865533900191,"MRTO4","Up"
2.5064266326287,2.01883466559602,2.99401859966138,6.61508957468816,10.8055650851384,2.90501393943841e-09,9.25075366092787e-06,11.1591349725578,"LY6G6C","Up"
1.09909085347255,0.881997716748065,1.31618399019703,5.01639768512908,10.642325285071,3.68256104707373e-09,9.25075366092787e-06,10.9513587257674,"PLSCR1","Up"
1.30593790002611,1.04642440408802,1.5654513959642,4.61355434504201,10.5781959296984,4.04516612119588e-09,9.25075366092787e-06,10.8688505049807,"KDM3B","Up"
1.41382959620618,1.13047389439467,1.69718529801769,4.22937344140221,10.4885183318804,4.61614454138117e-09,9.25075366092787e-06,10.7526284544431,"CCDC17","Up"
0.938212068429354,0.727852545989615,1.14857159086909,4.746983712719,9.37535816412225,2.55470794392686e-08,4.47968037967575e-05,9.22462870018952,"AGER","Up"
1.05140028150781,0.813246452593523,1.28955411042211,3.91621745479139,9.28024730683618,2.97602275510053e-08,4.6386274676167e-05,9.08644685061,"AKNA","Up"
0.839852909987993,0.636922349893332,1.04278347008266,0.25232078860651,8.69971061043307,7.73461752818001e-08,9.86750892084304e-05,8.21561028028321,"KHDC3L","Up"
1.13607762104528,0.860983305173517,1.41117193691705,1.0796266610649,8.68111315639274,7.98034325455035e-08,9.86750892084304e-05,8.18692034815807,"OSTN","Up"
1.00525234022122,0.760425144635384,1.25007953580706,1.4295809236022,8.63106652459102,8.68292192310331e-08,9.86750892084304e-05,8.1094660085741,"LEFTY1","Up"
1.03342649185848,0.780841358134995,1.28601162558197,7.17312249583257,8.60044323270779,9.14439805895064e-08,9.86750892084304e-05,8.06189305669925,"TRIB3","Up"
0.75338899374363,0.56641035307243,0.940367634414829,7.65498392173543,8.469861372639,1.14189004253614e-07,0.000114417382262121,7.85750275186687,"ANAPC16","Up"
0.714189680952005,0.535482611815439,0.89289675008857,0.959517877494538,8.39770155605179,1.24319318277902e-07,0.000116263426453494,7.77816360148921,"DNAH17","Up"
0.61081865154013,0.456964458097658,0.764672844982603,7.34929570410343,8.34549269112925,1.41374706224663e-07,0.000123950273682474,7.66051410237709,"DDAH2","Up"
0.596851237113549,0.44498984084692,0.748712633380179,6.78759887595355,8.26166800432611,1.63442803249292e-07,0.000134869155528298,7.52645553267108,"POLR1C","Up"
-0.534258149872608,-0.676613386557111,-0.391902913188106,1.19533036697051,-7.88617310372861,3.05607140382921e-07,0.00023816983140509,6.94424275954135,"NPTX2","Down"
0.691344923431739,0.506610770026539,0.87607907683694,6.41072972217439,7.86677289185118,3.27664171154872e-07,0.00024191963120845,6.88079927763921,"PPP1R15A","Up"
-0.534416966910937,-0.678133765011543,-0.390700168810332,0.345308659847204,-7.8137822176187,3.48049294144645e-07,0.000244121774913054,6.82304980872707,"SYNDIG1","Down"
0.785766459339862,0.571819318088503,0.999713600591221,2.72853826621207,7.71821972780891,4.17321939681916e-07,0.00027877105570752,6.65405404934299,"TDRD7","Up"
0.486313488396677,0.35285090055132,0.619776076242034,8.54956812807062,7.65735771522749,4.65318225887978e-07,0.000290618357815484,6.55224453060893,"SFPQ","Up"
1.09299002828803,0.793002850248055,1.392977206328,5.73058839850315,7.65883187681555,4.76491462058464e-07,0.000290618357815484,6.53135279624106,"NUPR1","Up"
0.970174533664629,0.699458430036332,1.24089063729293,4.29765619937935,7.53329212793273,5.99025663203998e-07,0.000344027991194994,6.31719225924346,"WNK4","Up"
1.04792243131604,0.75501850928363,1.34082635334845,2.99984774379087,7.52060845867918,6.13109479603283e-07,0.000344027991194994,6.29542091393225,"BTRC","Up"
0.61981743466312,0.441853361653251,0.79778150767299,7.37913810795192,7.32116981629989,8.86071035168106e-07,0.000478069403128392,5.94984485181472,"ANXA1","Up"
0.980102476409269,0.696588774728238,1.2636161780903,3.65972403646474,7.26685447613925,9.80454650397404e-07,0.000500076116826414,5.85467254998277,"IFT43","Up"
0.826702250312005,0.587121987337197,1.06628251328681,3.16184514301032,7.25349158567993,1.00523829411513e-06,0.000500076116826414,5.83118838902251,"RDH5","Up"
1.04830473618368,0.743874663555716,1.35273480881165,2.42973601479091,7.23850744974113,1.03380434758811e-06,0.000500076116826414,5.80482239390858,"AOC3","Up"
-0.921745634284361,-1.19252201581603,-0.65096925275269,0.435437051149218,-7.15565408653674,1.20771877240537e-06,0.000555600421518522,5.6584113362522,"HES5","Down"
0.728931164331461,0.514534432209512,0.94332789645341,6.45146110343418,7.14689473997724,1.22780247127703e-06,0.000555600421518522,5.64287095140996,"GDF15","Up"
0.873674763997861,0.612296480166158,1.13505304782956,3.52689551964937,7.02634254166227,1.54228856363498e-06,0.000661103203839966,5.42779622670396,"CALHM2","Up"
1.04719270857667,0.733707045932807,1.36067837122053,2.93212481365619,7.02195360458226,1.55520428619325e-06,0.000661103203839966,5.41992391953317,"GDPD3","Up"
0.93574900550165,0.652657160328999,1.2188408506743,5.19112342792766,6.94833972382497,1.789385709151e-06,0.000738279491999124,5.28744451460071,"PACSIN2","Up"
0.60471148411823,0.420992194841057,0.788430773395403,4.67477401667186,6.91898658884027,1.89270657592008e-06,0.000758596795628769,5.23438745186774,"GSDMB","Up"
0.4334181086816,0.298401732748891,0.56843448461431,7.37618074953376,6.74704830356639,2.61128368610766e-06,0.00101753020968662,4.92905852754324,"YBX3","Up"
0.730454193333385,0.500827494987695,0.960080891679074,5.74770318635451,6.68682002302356,2.96279454051482e-06,0.00109861221377113,4.81009819007749,"SGK494","Up"
-0.438709984543874,-0.576899344930383,-0.300520624157364,0.387051342520843,-6.67100873778816,2.97599544648582e-06,0.00109861221377113,4.80371852976431,"ISM2","Down"
0.36313462257317,0.2478986226604,0.47837062248594,4.90109612327719,6.62167835291836,3.27787857045233e-06,0.00112799792932332,4.71205469910055,"ZBED5","Up"
0.882630798701862,0.60296200915227,1.16229958825146,1.56220770638858,6.63413193306422,3.28330183946241e-06,0.00112799792932332,4.71266777292495,"UCP3","Up"
-0.717581843595287,-0.945025687520315,-0.490137999670258,1.18617881252715,-6.6320269764343,3.2968288496048e-06,0.00112799792932332,4.70876656869505,"LENG9","Down"
0.741757278677861,0.506105718278521,0.9774088390772,0.876420139201757,6.61668600779674,3.39717332786741e-06,0.00113465589150772,4.68031426866484,"GDAP1L1","Up"
-0.721457701132841,-0.951502418354226,-0.491412983911456,1.13242789223421,-6.59246204609552,3.56210738865087e-06,0.00115953203275566,4.63531460375364,"STUM","Down"
0.77397184769221,0.525437320209328,1.02250637517509,3.34978538918532,6.54617274791952,3.90073778680188e-06,0.00115953203275566,4.54907905222036,"ZGLP1","Up"
0.600995400083844,0.407675296812623,0.794315503355064,2.21236794179496,6.53254976925487,3.90632483445914e-06,0.00115953203275566,4.54550846930079,"COL7A1","Up"
-0.553478640160495,-0.73151510895812,-0.37544217136287,1.40054071313433,-6.53251613425861,3.90658420136982e-06,0.00115953203275566,4.54544539320471,"KLRG2","Down"
-0.570561856472049,-0.75413242129359,-0.386991291650509,0.865451783586406,-6.53112939377002,3.9172931898727e-06,0.00115953203275566,4.54284467497904,"GPR50","Down"
0.555954307927284,0.377192507326826,0.734716108527741,6.28189136110553,6.53752568831167,3.96760319163614e-06,0.00115953203275566,4.53293407610682,"TSSK3","Up"
0.459448462376401,0.311435117315806,0.607461807436997,8.24022567309861,6.52506673581617,4.06603768187707e-06,0.00116404850206881,4.5096521239931,"WARS","Up"
0.550825341354185,0.369986734866822,0.731663947841547,5.66493690684183,6.40282732317026,5.17699061396864e-06,0.00145245648665504,4.27999095148228,"YJEFN3","Up"
-0.505827659093775,-0.672783260751041,-0.338872057436509,0.500755151248167,-6.36634508820899,5.4332520866385e-06,0.00149446392688951,4.23175956825828,"MDGA2","Down"
0.916694820292367,0.613601276550941,1.21978836403379,1.73109136217033,6.35765739956989,5.66321347704149e-06,0.00152776074338342,4.19456296512373,"ITGB7","Up"
0.689163465727018,0.460372853257441,0.917954078196595,2.17111681530794,6.33184287558082,5.95944989041024e-06,0.00157734269929575,4.14598074513101,"MYH3","Up"
0.497332343331438,0.331644809885062,0.663019876777815,4.8098738269058,6.3094766944916,6.2225995259898e-06,0.00161649307686268,4.10469750703609,"IQCB1","Up"
0.408708478637403,0.270810663058189,0.546606294216618,5.44001255165765,6.22794628525172,7.17139339637337e-06,0.00182909648298774,3.96738051301973,"DMPK","Up"
0.824642813819112,0.545790756740678,1.10349487089755,1.61132185239871,6.21643010844492,7.51134919193146e-06,0.00188159297257883,3.92552323296723,"MAJIN","Up"
0.787930292128182,0.520553032558602,1.05530755169776,4.14091117135346,6.19458702661743,7.84858483372734e-06,0.00193157803592153,3.88365107090448,"SLC26A10","Up"
0.883315262991683,0.582461421350228,1.18416910463314,3.75268916724077,6.17176245879607,8.21771514256563e-06,0.00198755358655018,3.83982335304274,"IPO11","Up"
0.861182165957554,0.566603212297038,1.15576111961807,0.933518201389237,6.14528942049404,8.66839614056492e-06,0.00202936298173097,3.78889529614802,"RAPGEF3","Up"
0.797040287085585,0.524301258320709,1.06977931585046,4.37890005413803,6.14302118703281,8.70817916808729e-06,0.00202936298173097,3.78452702291217,"NPEPL1","Up"
0.771532593982169,0.506854257964015,1.03621093000032,2.22865802833544,6.12752245302,8.985107506959e-06,0.00202936298173097,3.75465895200963,"LRRC37A3","Up"
-0.450983344043384,-0.606080769599384,-0.295885918487384,0.411960885431447,-6.11004643966177,9.10252891701254e-06,0.00202936298173097,3.73995820719386,"OPRD1","Down"
0.756749886729927,0.496844177264372,1.01665559619548,3.0812372480969,6.12048127720994,9.11390560657623e-06,0.00202936298173097,3.74107825844249,"PRRT1","Up"
-0.412192292198057,-0.554183256189362,-0.270201328206752,8.42049300754651,-6.10222459257571,9.45681132255156e-06,0.00207281483176177,3.70583240097482,"PGK1","Down"
0.869527519249305,0.569489477678581,1.16956556082003,3.50275330237416,6.09194590653025,9.65570220331493e-06,0.00208384908474003,3.68596759609852,"AAMDC","Up"
